time_s,mean_thrust_N,fitted_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
5.75,4519.712212347477,4515.80080689565,8.459296860281565,4443.708445525687,4595.7159791692675
5.752,4519.712212347477,4515.783941697183,8.955572258466088,4439.249587979251,4600.174836715703
5.7540000000000004,4519.712212347477,4515.767090476197,9.648612607214861,4433.0228674923865,4606.401557202568
5.756,4519.712212347477,4515.7502532786775,10.450374425756348,4425.819323355147,4613.605101339807
5.758,4519.712212347477,4515.733430150611,11.265618005780475,4418.494650396803,4620.929774298152
5.76,4519.712212347477,4515.716621137983,12.0180199777107,4411.734586886166,4627.689837808789
5.7620000000000005,4519.712212347477,4515.699826286779,12.66188636334898,4405.949676928908,4633.474747766047
5.764,4519.712212347477,4515.683045642985,13.182266911350558,4401.274243204078,4638.150181490877
5.766,4519.712212347477,4515.6662792525885,13.575692376681081,4397.739455641635,4641.68496905332
5.768,4519.712212347477,4515.649527161574,13.842698004133185,4395.340505257915,4644.08391943704
5.7700000000000005,4519.712212347477,4515.632789415928,13.988297985899111,4394.032341323469,4645.392083371486
5.772,4519.712212347477,4515.616066061636,14.013481787279535,4393.806073845282,4645.618350849672
5.774,4519.712212347477,4515.599357144684,13.924520897988053,4394.605355723865,4644.81906897109
5.776,4519.712212347477,4515.582662711058,13.735867746544951,4396.300337040787,4643.124087654168
5.7780000000000005,4519.712212347477,4515.565982806745,13.454889318539749,4398.824828056622,4640.5995966383325
5.78,4519.712212347477,4515.549317477729,13.090424013833024,4402.099418899228,4637.325005795727
5.782,4519.712212347477,4515.532666769997,12.654521256775016,4406.015849786051,4633.408574908904
5.784,4519.712212347477,4515.516030729536,12.182747976964636,4410.254564533114,4629.169860161841
5.7860000000000005,4519.712212347477,4515.4994094023305,11.721239612800204,4414.401052672211,4625.023372022743
5.788,4519.712212347477,4515.482802834366,11.357303324598417,4417.670890490097,4621.753534204858
5.79,4519.712212347477,4515.466211071631,11.161091261021637,4419.433785938031,4619.9906387569235
5.792,4519.712212347477,4515.449634160109,11.179581654364595,4419.267656345077,4620.156768349878
5.7940000000000005,4519.712212347477,4515.433072145786,11.411306718153284,4417.185689249483,4622.238735445471
5.796,4519.712212347477,4515.416525074649,11.80579718575394,4413.641333021283,4625.783091673672
5.798,4519.712212347477,4515.399992992684,12.270762365265325,4409.463786628537,4629.960638066418
5.8,4519.712212347477,4515.383475945876,12.711797491554945,4405.501243233693,4633.923181461262
5.8020000000000005,4519.712212347477,4515.366973980213,13.060796873113315,4402.36560819747,4637.058816497485
5.804,4519.712212347477,4515.350487141678,13.300795719720384,4400.209304112592,4639.215120582363
5.806,4519.712212347477,4515.334015476258,13.457018676107403,4398.805696537924,4640.618728157031
5.808,4519.712212347477,4515.317559029941,13.567026667797846,4397.817313946904,4641.607110748051
5.8100000000000005,4519.712212347477,4515.30111784871,13.654116483086717,4397.034843001257,4642.389581693697
5.812,4519.712212347477,4515.284691978553,13.706331748880272,4396.565707451169,4642.858717243786
5.814,4519.712212347477,4515.2682814654545,13.678035754617529,4396.819936873006,4642.604487821949
5.816,4519.712212347477,4515.251886355402,13.516478373605901,4398.271472351374,4641.152952343581
5.8180000000000005,4519.712212347477,4515.23550669438,13.191011180654089,4401.195679061438,4638.228745633517
5.82,4519.712212347477,4515.219142528376,12.713742825316531,4405.483765103294,4633.940659591661
5.822,4519.712212347477,4515.202793903374,12.147017829767542,4410.575587169029,4628.848837525926
5.824,4519.712212347477,4515.186460865362,11.588398309359864,4415.594584429961,4623.829840264993
5.8260000000000005,4519.712212347477,4515.170143460325,11.15293230452091,4419.507091253784,4619.917333441171
5.828,4519.712212347477,4515.153841734248,10.94599695962886,4421.36633156183,4618.058093133125
5.83,4519.712212347477,4515.137555733118,11.049280043310967,4420.438369872051,4618.9860548229035
5.832,4519.712212347477,4515.121285502921,11.586023170456532,4415.615924206347,4623.808500488608
5.8340000000000005,4519.712212347477,4515.105031089643,12.418864894231463,4408.133138199574,4631.2912864953805
5.836,4519.712212347477,4515.088792539269,13.547334320000266,4397.9942426721755,4641.430182022779
5.838,4519.712212347477,4515.072569897787,14.853305464155515,4386.260557478739,4653.163867216215
5.84,4519.712212347477,4515.056363211181,16.17853385029952,4374.3538528306235,4665.070571864331
5.8420000000000005,4519.712212347477,4515.040172525437,17.360942321883453,4363.730334204114,4675.694090490841
5.844,4519.712212347477,4515.023997886541,18.26887477577292,4355.572884754699,4683.851539940256
5.846,4519.712212347477,4515.007839340481,18.834849214505628,4350.487806174408,4688.936618520546
5.848,4519.712212347477,4514.991696933241,19.060194839340795,4348.463156063747,4690.9612686312075
5.8500000000000005,4519.712212347477,4514.975570710807,19.010354028709013,4348.9109579806245,4690.51346671433
5.852,4519.712212347477,4514.959460719165,18.78724864222381,4350.915480348284,4688.50894434667
5.854,4519.712212347477,4514.943367004302,18.49926922419003,4353.502872763897,4685.921551931057
5.856,4519.712212347477,4514.927289612203,18.241363317810634,4355.820065397538,4683.6043592974165
5.8580000000000005,4519.712212347477,4514.911228588854,18.060633941208692,4357.443854422084,4681.980570272871
5.86,4519.712212347477,4514.895183980241,17.952991754061436,4358.4109811026165,4681.013443592338
5.862,4519.712212347477,4514.879155832351,17.865235852496337,4359.199436596016,4680.224988098938
5.864,4519.712212347477,4514.863144191168,17.7137575218379,4360.560415399819,4678.8640092951355
5.8660000000000005,4519.712212347477,4514.847149102679,17.41699764430404,4363.226697114089,4676.197727580866
5.868,4519.712212347477,4514.831170612871,16.90826085346645,4367.797515831426,4671.626908863529
5.87,4519.712212347477,4514.815208767728,16.168555931049287,4374.443500878279,4664.980923816675
5.872,4519.712212347477,4514.799263613238,15.22076656061678,4382.959050515123,4656.465374179832
5.8740000000000006,4519.712212347477,4514.783335195384,14.109145765606637,4392.946567101152,4646.477857593803
5.876,4519.712212347477,4514.767423560155,12.897561624649969,4403.832218716785,4635.59220597817
5.878,4519.712212347477,4514.751528753535,11.648070347127787,4415.058452441783,4624.365972253172
5.88,4519.712212347477,4514.735650821512,10.421713765259911,4426.076829173103,4613.347595521852
5.882000000000001,4519.712212347477,4514.719789810069,9.278780523910942,4436.345676927604,4603.078747767351
5.884,4519.712212347477,4514.7039457651945,8.27939022608058,4445.324842503042,4594.099582191912
5.886,4519.712212347477,4514.688118732873,7.48846674168652,4452.431008071484,4586.993416623471
5.888,4519.712212347477,4514.672308759091,6.948729073104191,4457.28035862454,4582.144066070415
5.89,4519.712212347477,4514.656515889835,6.675640612276058,4459.733961097809,4579.690463597146
5.892,4519.712212347477,4514.640740171089,6.674379022244428,4459.745296034527,4579.6791286604275
5.894,4519.712212347477,4514.624981648843,6.9440858022490515,4457.322076757996,4582.102347936959
5.896,4519.712212347477,4514.609240369077,7.47792161069254,4452.525752314465,4586.89867238049
5.898,4519.712212347477,4514.593516377782,8.237661932843174,4445.699756342983,4593.724668351972
5.9,4519.712212347477,4514.577809720942,9.134669898493394,4437.640459526167,4601.783965168787
5.902,4519.712212347477,4514.562120444543,10.05836365652193,4429.341400377461,4610.083024317494
5.904,4519.712212347477,4514.546448594572,10.910503252285482,4421.685229869943,4617.7391948250115
5.906,4519.712212347477,4514.530794217013,11.642558337906465,4415.107975879781,4624.316448815173
5.908,4519.712212347477,4514.515157357853,12.265029954394759,4409.515290296788,4629.909134398166
5.91,4519.712212347477,4514.499538063079,12.825658035360052,4404.478246835233,4634.9461778597215
5.912,4519.712212347477,4514.483936378675,13.395055437062252,4399.362414152839,4640.062010542116
5.914,4519.712212347477,4514.468352350627,14.028589323735147,4393.6703380155805,4645.754086679374
5.916,4519.712212347477,4514.452786024924,14.741329193271284,4387.266624356687,4652.157800338267
5.918,4519.712212347477,4514.437237447548,15.50578506385578,4380.39826086347,4659.026163831485
5.92,4519.712212347477,4514.421706664487,16.259855800650136,4373.623204095389,4665.801220599566
5.922,4519.712212347477,4514.406193721727,16.93271726972446,4367.577783649275,4671.8466410456795
5.924,4519.712212347477,4514.390698665253,17.468581567092254,4362.7632339558495,4676.661190739105
5.926,4519.712212347477,4514.375221541052,17.843750788309247,4359.392472239002,4680.031952455953
5.928,4519.712212347477,4514.35976239511,18.071408343628942,4357.347050257066,4682.0773744378885
5.93,4519.712212347477,4514.344321273412,18.188113963460076,4356.298491864692,4683.125932830263
5.932,4519.712212347477,4514.328898221944,18.23910853058902,4355.8403238569645,4683.58410083799
5.934,4519.712212347477,4514.313493286692,18.265334968396925,4355.604688662144,4683.81973603281
5.936,4519.712212347477,4514.298106513644,18.292192615568148,4355.3633822762,4684.061042418754
5.938,4519.712212347477,4514.2827379487835,18.329201092646134,4355.030874301989,4684.393550392966
5.94,4519.712212347477,4514.267387638097,18.370419671657732,4354.6605400626695,4684.763884632285
5.942,4519.712212347477,4514.25205562757,18.399430181045037,4354.399890977141,4685.024533717814
5.944,4519.712212347477,4514.23674196319,18.393647967789686,4354.451842102067,4684.972582592888
5.946,4519.712212347477,4514.221446690943,18.328908610653098,4355.033502148435,4684.3909225465195
5.948,4519.712212347477,4514.206169856812,18.192050352327318,4356.263124813916,4683.161299881039
5.95,4519.712212347477,4514.1909115067865,17.99120490784541,4358.067649537631,4681.356775157324
5.952,4519.712212347477,4514.17567168685,17.757729540695166,4360.165342485,4679.259082209955
5.954,4519.712212347477,4514.16045044299,17.548332082524265,4362.046704003193,4677.377720691762
5.956,4519.712212347477,4514.145247821191,17.427265289470522,4363.134445982354,4676.289978712601
5.958,4519.712212347477,4514.130063867441,17.44548479795593,4362.970750193283,4676.453674501672
5.96,4519.712212347477,4514.114898627724,17.622955607825592,4361.376238229252,4678.048186465703
5.962,4519.712212347477,4514.099752148027,17.940966553795814,4358.519023240406,4680.905401454549
5.964,4519.712212347477,4514.084624474335,18.364162460422598,4354.716758875123,4684.707665819832
5.966,4519.712212347477,4514.069515652635,18.837751409059283,4350.461730990883,4688.962693704072
5.968,4519.712212347477,4514.054425728913,19.333983440845152,4346.003263076081,4693.421161618874
5.97,4519.712212347477,4514.039354749154,19.84591550824023,4341.403735937888,4698.020688757067
5.972,4519.712212347477,4514.024302759345,20.36993098334531,4336.695643688768,4702.728781006187
5.974,4519.712212347477,4514.0092698054705,20.888199449817606,4332.03918626359,4707.385238431365
5.976,4519.712212347477,4513.994255933519,21.34890323487754,4327.899926980939,4711.5244977140155
5.978,4519.712212347477,4513.979261189473,21.670286393789407,4325.012413860898,4714.412010834057
5.98,4519.712212347477,4513.96428561932,21.76426669944535,4324.168034315542,4715.256390379413
5.982,4519.712212347477,4513.949329269048,21.563459631584895,4325.972214238994,4713.452210455961
5.984,4519.712212347477,4513.93439218464,21.066706803917924,4330.435361319141,4708.989063375814
5.986,4519.712212347477,4513.919474412084,20.339564040738622,4336.968479843248,4702.455944851707
5.988,4519.712212347477,4513.904575997364,19.503289231243038,4344.482110901436,4694.942313793519
5.99,4519.712212347477,4513.889696986468,18.708002947345864,4351.627474668216,4687.796950026739
5.992,4519.712212347477,4513.874837425381,18.08502487731282,4357.224710555774,4682.19971413918
5.994,4519.712212347477,4513.8599973600885,17.72319645766038,4360.475609926132,4678.948814768823
5.996,4519.712212347477,4513.845176836577,17.63967891371322,4361.225985287173,4678.198439407782
5.998,4519.712212347477,4513.830375900831,17.79528634162984,4359.827908016397,4679.596516678558
6.0,4519.712212347477,4513.815594598839,18.118724470725887,4356.921931721781,4682.5024929731735
6.002,4519.712212347477,4513.800832976586,18.531767423629827,4353.210888026496,4686.213536668459
6.0040000000000004,4519.712212347477,4513.786091080057,18.987602040973123,4349.115376480078,4690.309048214876
6.006,4519.712212347477,4513.77136895524,19.481400956646127,4344.678769246222,4694.745655448733
6.008,4519.712212347477,4513.756666648119,20.044134838159064,4339.622805917396,4699.801618777558
6.01,4519.712212347477,4513.741984204679,20.713869647126423,4333.605477397789,4705.818947297165
6.0120000000000005,4519.712212347477,4513.727321670909,21.506085664072724,4326.487698885112,4712.936725809843
6.014,4519.712212347477,4513.712679092793,22.38774398631888,4319.712212347477,4719.712212347477
6.016,4519.712212347477,4513.698056516318,23.276179934052376,4319.712212347477,4719.712212347477
6.018,4519.712212347477,4513.683453987469,24.05319821711627,4319.712212347477,4719.712212347477
6.0200000000000005,4519.712212347477,4513.668871552232,24.594331062662445,4319.712212347477,4719.712212347477
6.022,4519.712212347477,4513.6543092565935,24.800466786411267,4319.712212347477,4719.712212347477
6.024,4519.712212347477,4513.639767146539,24.61033417122232,4319.712212347477,4719.712212347477
6.026,4519.712212347477,4513.625245268056,24.023869077455558,4319.712212347477,4719.712212347477
6.0280000000000005,4519.712212347477,4513.610743667127,23.08631525112882,4319.712212347477,4719.712212347477
6.03,4519.712212347477,4513.596262389741,21.870947528446045,4323.209545095263,4716.214879599692
6.032,4519.712212347477,4513.581801481883,20.483735576296223,4335.673149988789,4703.7512747061655
6.034,4519.712212347477,4513.567360989539,18.743504684967842,4351.308504210912,4688.115920484042
6.0360000000000005,4519.712212347477,4513.552940958695,17.363926768408586,4363.703520015945,4675.720904679009
6.038,4519.712212347477,4513.538541435337,16.172112353134057,4374.411547693598,4665.012877001357
6.04,4519.712212347477,4513.524162465451,15.237530458779354,4382.808432865924,4656.6159918290305
6.042,4519.712212347477,4513.509804095022,14.601456321548723,4388.523332248925,4650.90109244603
6.0440000000000005,4519.712212347477,4513.495466370037,14.257070771400029,4391.617513654615,4647.806911040339
6.046,4519.712212347477,4513.481149336482,14.176571042993906,4392.340775018774,4647.08364967618
6.048,4519.712212347477,4513.466853040343,14.3319759426279,4390.944517392422,4648.479907302532
6.05,4519.712212347477,4513.452577527605,14.693551765448897,4387.695887514552,4651.728537180403
6.0520000000000005,4519.712212347477,4513.438322844255,15.244364739462254,4382.74702929019,4656.677395404765
6.054,4519.712212347477,4513.424089036278,15.963443725132539,4376.286360932523,4663.138063762432
6.056,4519.712212347477,4513.409876149661,16.813220317373155,4368.651421169323,4670.773003525632
6.058,4519.712212347477,4513.395684230389,17.7326486909655,4360.390684979304,4679.033739715651
6.0600000000000005,4519.712212347477,4513.381513324448,18.63615229105065,4352.273027202575,4687.15139749238
6.062,4519.712212347477,4513.367363477824,19.445382223081378,4345.002384727778,4694.422039967177
6.064,4519.712212347477,4513.353234736504,20.103229276467957,4339.091863454461,4700.332561240493
6.066,4519.712212347477,4513.339127146473,20.59279239874346,4334.6933133143575,4704.731111380597
6.0680000000000005,4519.712212347477,4513.325040753718,20.944424761983704,4331.534021876296,4707.890402818659
6.07,4519.712212347477,4513.310975604223,21.211646721990995,4329.133127821683,4710.291296873272
6.072,4519.712212347477,4513.296931743976,21.45287366568262,4326.965789722278,4712.458634972677
6.074,4519.712212347477,4513.282909218961,21.685463521124852,4324.876052781948,4714.548371913007
6.0760000000000005,4519.712212347477,4513.268908075165,21.884949234874657,4323.083744754161,4716.340679940794
6.078,4519.712212347477,4513.254928358575,21.998483196772696,4322.06368257772,4717.360742117235
6.08,4519.712212347477,4513.2409701151755,21.96112100314245,4322.399368569066,4717.025056125889
6.082,4519.712212347477,4513.227033390952,21.742605832855663,4324.362649480447,4715.061775214508
6.0840000000000005,4519.712212347477,4513.213118231892,21.360482303021247,4327.7958931812345,4711.62853151372
6.086,4519.712212347477,4513.19922468398,20.883610309874182,4332.0804180501,4707.344006644855
6.088,4519.712212347477,4513.1853527932035,20.40849396198762,4336.349169072131,4703.0752556228235
6.09,4519.712212347477,4513.171502605548,20.02497747953256,4339.794927955672,4699.629496739282
6.0920000000000005,4519.712212347477,4513.157674166998,19.802562991557032,4341.793242846506,4697.631181848449
6.094,4519.712212347477,4513.143867523541,19.769608142441655,4342.089330418461,4697.335094276494
6.096,4519.712212347477,4513.130082721163,19.909516244079036,4340.8323059979975,4698.592118696957
6.098,4519.712212347477,4513.116319805848,20.17767913667193,4338.422957999514,4701.00146669544
6.1000000000000005,4519.712212347477,4513.102578823585,20.502110372532506,4335.508058994631,4703.916365700324
6.102,4519.712212347477,4513.088859820357,20.800244337409552,4332.829431595401,4706.594993099554
6.104,4519.712212347477,4513.075162842152,21.003725962837446,4331.0012217256,4708.423202969355
6.106,4519.712212347477,4513.061487934956,21.078051996837495,4330.3334288049555,4709.090995889999
6.1080000000000005,4519.712212347477,4513.047835144753,21.041356506049212,4330.6631247089235,4708.761299986031
6.11,4519.712212347477,4513.03420451753,20.954599130263382,4331.442608804139,4707.981815890816
6.112,4519.712212347477,4513.020596099274,20.89949431090918,4331.937705962937,4707.486718732018
6.114,4519.712212347477,4513.00700993597,20.94627430661226,4331.517404377112,4707.907020317843
6.1160000000000005,4519.712212347477,4512.993446073604,21.111467692392655,4330.033200692015,4709.391224002939
6.118,4519.712212347477,4512.979904558161,21.35328529111582,4327.860555767701,4711.563868927254
6.12,4519.712212347477,4512.9663854356295,21.57755511551707,4325.84557134045,4713.578853354505
6.122,4519.712212347477,4512.952888751993,21.676170605058616,4324.959546320177,4714.464878374778
6.1240000000000006,4519.712212347477,4512.939414553238,21.567438344755832,4325.9364669194365,4713.487957775518
6.126,4519.712212347477,4512.925962885351,21.217811885814946,4329.077736022408,4710.346688672546
6.128,4519.712212347477,4512.912533794318,20.667194086896274,4334.0248406681185,4705.399584026836
6.13,4519.712212347477,4512.8991273261245,19.98356440688971,4340.167009650937,4699.257415044018
6.132000000000001,4519.712212347477,4512.885743526756,19.310347534573577,4346.215623268488,4693.208801426466
6.134,4519.712212347477,4512.8723824422,18.69395327268924,4351.753705986747,4687.6707187082075
6.136,4519.712212347477,4512.8590441184415,18.20808000853901,4356.119104066912,4683.305320628043
6.138,4519.712212347477,4512.845728601466,17.886364662764514,4359.0096017675,4680.414822927455
6.140000000000001,4519.712212347477,4512.83243593726,17.73178017449107,4360.398488290228,4679.025936404727
6.142,4519.712212347477,4512.81916617181,17.737438634179412,4360.3476490469875,4679.076775647967
6.144,4519.712212347477,4512.805919351101,17.91951444496095,4358.7117627912985,4680.712661903656
6.146,4519.712212347477,4512.792695521119,18.248501031683702,4355.755935582754,4683.6684891122
6.148,4519.712212347477,4512.77949472785,18.729997373706613,4351.429862587671,4687.994562107284
6.15,4519.712212347477,4512.766317017281,19.359135327237063,4345.777282342689,4693.647142352265
6.152,4519.712212347477,4512.753162435396,20.108232489424356,4339.0469113695335,4700.377513325421
6.154,4519.712212347477,4512.740031028184,20.931340496306927,4331.651579339281,4707.772845355674
6.156,4519.712212347477,4512.726922841627,21.988442350170924,4322.153896005198,4717.270528689757
6.158,4519.712212347477,4512.713837921714,22.654633099143556,4319.712212347477,4719.712212347477
6.16,4519.712212347477,4512.70077631443,23.1413296349793,4319.712212347477,4719.712212347477
6.162,4519.712212347477,4512.687738065761,23.38556642101365,4319.712212347477,4719.712212347477
6.164,4519.712212347477,4512.674723221692,23.37996836193532,4319.712212347477,4719.712212347477
6.166,4519.712212347477,4512.6617318282115,23.15359986566193,4319.712212347477,4719.712212347477
6.168,4519.712212347477,4512.648763931302,22.768026330244584,4319.712212347477,4719.712212347477
6.17,4519.712212347477,4512.635819576953,22.312786359850865,4319.712212347477,4719.712212347477
6.172,4519.712212347477,4512.622898811147,21.866953200762534,4323.245432705649,4716.178991989305
6.174,4519.712212347477,4512.610001679872,21.490282339586496,4326.629686122243,4712.794738572712
6.176,4519.712212347477,4512.597128229114,21.210647395332785,4329.142106415479,4710.2823182794755
6.178,4519.712212347477,4512.584278504858,21.031239837174255,4330.754019372497,4708.670405322458
6.18,4519.712212347477,4512.571452553091,20.949377256854024,4331.489525475292,4707.934899219663
6.182,4519.712212347477,4512.558650419798,20.95857602083956,4331.406877859946,4708.017546835009
6.184,4519.712212347477,4512.545872150966,21.07092021778737,4330.39750529747,4709.026919397485
6.186,4519.712212347477,4512.53311779258,21.319467475459962,4328.164396786403,4711.260027908552
6.188,4519.712212347477,4512.520387390627,21.725674417636405,4324.514772210686,4714.909652484269
6.19,4519.712212347477,4512.507680991091,22.296356254966966,4319.712212347477,4719.712212347477
6.192,4519.712212347477,4512.49499863996,23.001971252554164,4319.712212347477,4719.712212347477
6.194,4519.712212347477,4512.482340383218,23.754592770840954,4319.712212347477,4719.712212347477
6.196,4519.712212347477,4512.469706266853,24.435554802574188,4319.712212347477,4719.712212347477
6.198,4519.712212347477,4512.457096336851,24.91168024091677,4319.712212347477,4719.712212347477
6.2,4519.712212347477,4512.444510639195,25.078882098794445,4319.712212347477,4719.712212347477
6.202,4519.712212347477,4512.431949219874,24.88790615865622,4319.712212347477,4719.712212347477
6.204,4519.712212347477,4512.419412124873,24.35074276731947,4319.712212347477,4719.712212347477
6.206,4519.712212347477,4512.406899400178,23.55252198029156,4319.712212347477,4719.712212347477
6.208,4519.712212347477,4512.394411091775,22.60527103817269,4319.712212347477,4719.712212347477
6.21,4519.712212347477,4512.381947245649,21.612356608236443,4325.532892333982,4713.891532360973
6.212,4519.712212347477,4512.369507907786,20.661117487194232,4334.079436750329,4705.344987944626
6.214,4519.712212347477,4512.357093124174,19.785533886863963,4341.946243281844,4697.478181413111
6.216,4519.712212347477,4512.344702940797,18.96690325783045,4349.301347668163,4690.123077026792
6.218,4519.712212347477,4512.332337403643,18.169439382933646,4356.466276313833,4682.958148381122
6.22,4519.712212347477,4512.319996558695,17.33932750557581,4363.924535623651,4675.499889071304
6.222,4519.712212347477,4512.3076804519405,16.43208507273907,4372.075785479878,4667.348639215077
6.224,4519.712212347477,4512.2953891293655,15.434389522489493,4381.039724352427,4658.384700342528
6.226,4519.712212347477,4512.283122636956,14.35542682917118,4390.733819536319,4648.690605158636
6.228,4519.712212347477,4512.270881020699,13.22865166427454,4400.857492733732,4638.5669319612225
6.23,4519.712212347477,4512.258664326578,12.087752784464676,4411.108062474988,4628.316362219966
6.232,4519.712212347477,4512.24647260058,10.962341177122685,4421.2194845938375,4618.204940101117
6.234,4519.712212347477,4512.234305888692,9.876589064148877,4430.974580293124,4608.449844401831
6.236,4519.712212347477,4512.222164236899,8.845229951736455,4440.240974271726,4599.183450423228
6.238,4519.712212347477,4512.210047691186,7.901853511818316,4448.716875300966,4590.707549393988
6.24,4519.712212347477,4512.197956297541,7.104043438438361,4455.884914416599,4583.539510278356
6.242,4519.712212347477,4512.18589010195,6.514878754881666,4461.178349080054,4578.2460756149
6.244,4519.712212347477,4512.173849150397,6.180307286815635,4464.184354456637,4575.2400702383175
6.246,4519.712212347477,4512.161833488868,6.127082162996574,4464.6625632211035,4574.761861473851
6.248,4519.712212347477,4512.149843163351,6.380485985888377,4462.38582020275,4577.038604492204
6.25,4519.712212347477,4512.137878219831,6.992880019321891,4456.8836781111695,4582.540746583785
6.252,4519.712212347477,4512.125938704293,7.9858420390027325,4447.962268323429,4591.462156371525
6.2540000000000004,4519.712212347477,4512.114024662724,9.267449693423115,4436.447480400459,4602.976944294495
6.256,4519.712212347477,4512.102136141109,10.671177681580904,4423.835484810838,4615.588939884116
6.258,4519.712212347477,4512.090273185435,12.013492578805552,4411.775263951456,4627.649160743499
6.26,4519.712212347477,4512.078435841688,13.16259419548238,4401.450995543461,4637.973429151493
6.2620000000000005,4519.712212347477,4512.066624155854,14.058298105263194,4393.403415203778,4646.021009491176
6.264,4519.712212347477,4512.054838173917,14.703954920903081,4387.602418871187,4651.8220058237675
6.266,4519.712212347477,4512.043077941866,15.163193978388223,4383.476319643669,4655.948105051286
6.268,4519.712212347477,4512.031343505684,15.520679392087176,4380.26444063366,4659.159984061294
6.2700000000000005,4519.712212347477,4512.0196349113585,15.870984771041085,4377.1170716763845,4662.30735301857
6.272,4519.712212347477,4512.007952204875,16.308869355708918,4373.182834774945,4666.24158992001
6.274,4519.712212347477,4511.996295432222,16.912154646174326,4367.762531491958,4671.661893202997
6.276,4519.712212347477,4511.984664639381,17.738811048297627,4360.335318395357,4679.089106299598
6.2780000000000005,4519.712212347477,4511.973059872341,18.791966902498334,4350.873088461626,4688.551336233329
6.28,4519.712212347477,4511.961481177086,20.026756509431877,4339.778944006193,4699.645480688761
6.282,4519.712212347477,4511.949928599604,21.355090080452378,4327.8443403788615,4711.580084316093
6.284,4519.712212347477,4511.93840218588,22.644492051677332,4319.712212347477,4719.712212347477
6.2860000000000005,4519.712212347477,4511.926901981899,23.772751774647553,4319.712212347477,4719.712212347477
6.288,4519.712212347477,4511.91542803365,24.639335342788097,4319.712212347477,4719.712212347477
6.29,4519.712212347477,4511.903980387115,25.199978748062726,4319.712212347477,4719.712212347477
6.292,4519.712212347477,4511.892559088282,25.453085629495895,4319.712212347477,4719.712212347477
6.2940000000000005,4519.712212347477,4511.881164183137,25.410753954482416,4319.712212347477,4719.712212347477
6.296,4519.712212347477,4511.8697957176655,25.12038643359913,4319.712212347477,4719.712212347477
6.298,4519.712212347477,4511.858453737855,24.61226511003624,4319.712212347477,4719.712212347477
6.3,4519.712212347477,4511.847138289689,23.904536696977956,4319.712212347477,4719.712212347477
6.3020000000000005,4519.712212347477,4511.835849419154,23.03989950371285,4319.712212347477,4719.712212347477
6.304,4519.712212347477,4511.824587172237,22.0651488043514,4321.464715857775,4717.959708837179
6.306,4519.712212347477,4511.813351594924,21.05264541503738,4330.561697885799,4708.862726809156
6.308,4519.712212347477,4511.8021427332,20.082947763022624,4339.274085623059,4700.150339071895
6.3100000000000005,4519.712212347477,4511.790960633051,19.224640636153943,4346.98566919903,4692.438755495925
6.312,4519.712212347477,4511.779805340463,18.521615042574545,4353.302103551279,4686.122321143675
6.314,4519.712212347477,4511.7686769014235,17.963045725617608,4358.320649752102,4681.103774942852
6.316,4519.712212347477,4511.757575361917,17.504970869779516,4362.436289042823,4676.988135652132
6.3180000000000005,4519.712212347477,4511.746500767929,17.112932674345252,4365.958612479765,4673.4658122151895
6.32,4519.712212347477,4511.735453165446,16.770278691286126,4369.037236372404,4670.387188322551
6.322,4519.712212347477,4511.724432600455,16.498358037155175,4371.480346518784,4667.9440781761705
6.324,4519.712212347477,4511.71343911894,16.380743430905287,4372.537071830107,4666.887352864847
6.3260000000000005,4519.712212347477,4511.7024727668895,16.45083761299187,4371.907300590386,4667.517124104569
6.328,4519.712212347477,4511.691533590287,16.742334643867242,4369.288303677306,4670.136121017648
6.33,4519.712212347477,4511.680621635119,17.21103256603776,4365.077219922371,4674.347204772584
6.332,4519.712212347477,4511.669736947372,17.752333257718224,4360.213826163947,4679.210598531008
6.3340000000000005,4519.712212347477,4511.658879573032,18.223626673708804,4355.979422822248,4683.445001872707
6.336,4519.712212347477,4511.648049558085,18.481821258799,4353.659636513296,4685.764788181658
6.338,4519.712212347477,4511.637246948517,18.437136196600964,4354.061115868355,4685.3633088266
6.34,4519.712212347477,4511.626471790312,18.053041868436246,4357.512066489614,4681.912358205341
6.3420000000000005,4519.712212347477,4511.6157241294595,17.35557657731104,4363.7785435063815,4675.645881188573
6.344,4519.712212347477,4511.605004011943,16.425955000778654,4372.130861991269,4667.293562703686
6.346,4519.712212347477,4511.594311483748,15.370360900574813,4381.614998696181,4657.809425998774
6.348,4519.712212347477,4511.583646590862,14.309432095100043,4391.147065826302,4648.277358868652
6.3500000000000005,4519.712212347477,4511.573009379272,13.35147629710258,4399.753957190812,4639.670467504143
6.352,4519.712212347477,4511.56239989496,12.583167242455083,4406.6569401693,4632.767484525655
6.354,4519.712212347477,4511.551818183916,12.052063054778028,4411.42872197398,4627.995702720975
6.356,4519.712212347477,4511.541264292124,11.741887936052347,4414.215534848255,4625.2088898467
6.3580000000000005,4519.712212347477,4511.530738265569,11.583481645620145,4415.638758901029,4623.785665793926
6.36,4519.712212347477,4511.520240150239,11.458814031663401,4416.758852972428,4622.665571722527
6.362,4519.712212347477,4511.509769992119,11.235251239043754,4418.767484971155,4620.6569397238
6.364,4519.712212347477,4511.499327837196,10.809417023593804,4422.593453600741,4616.830971094214
6.3660000000000005,4519.712212347477,4511.488913731454,10.143864524498698,4428.573205557005,4610.85121913795
