time_s,mean_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
5.704,2713.553780924917,28.24233680080059,2513.553780924917,2913.553780924917
5.706,2698.4324877428407,50.63833384790366,2498.4324877428407,2898.4324877428407
5.708,2684.083873026935,44.94390054751548,2484.083873026935,2884.083873026935
5.71,2686.1810864096738,10.744339018281002,2589.647030340497,2782.7151424788503
5.712,2678.216779923786,12.426391219079434,2566.5700844277553,2789.8634754198165
5.714,2684.3512243699324,21.993749805699267,2486.7452224276653,2881.9572263121995
5.716,2680.7958146881265,5.074826899676699,2635.200304006527,2726.391325369726
5.718,2682.7669035708395,30.824718736894994,2482.7669035708395,2882.7669035708395
5.72,2692.024997782141,46.22326290793,2492.024997782141,2892.024997782141
5.722,2697.6221703116967,53.55896576245509,2497.6221703116967,2897.6221703116967
5.724,2706.5547009720385,37.015830214836306,2506.5547009720385,2906.5547009720385
5.726,2701.4024317915705,18.051744457412056,2539.2139427059883,2863.5909208771527
5.728,2685.6842925962255,14.087967076646544,2559.1089303181193,2812.2596548743318
5.73,2680.219974729836,12.075337437536971,2571.727372321622,2788.7125771380497
5.732,2674.3366289721434,18.577062425639685,2507.4283452009367,2841.24491274335
5.734,2667.3612045908394,47.083679691783566,2467.3612045908394,2867.3612045908394
5.736,2687.536025458229,44.82280981329572,2487.536025458229,2887.536025458229
5.738,2698.020948511212,48.06258367848919,2498.020948511212,2898.020948511212
5.74,2708.2940414195573,31.2558757551284,2508.2940414195573,2908.2940414195573
5.742,2711.894158267427,10.154756557905056,2620.6572904376103,2803.1310260972436
5.744,2697.208063277457,6.851390675165782,2635.6507603607342,2758.7653661941795
5.746,2674.3980419511695,14.506225994253569,2544.064772394169,2804.73131150817
5.748,2650.7275390544846,44.31799643624667,2450.7275390544846,2850.7275390544846
5.75,2666.0255181818948,39.62378382689287,2466.0255181818948,2866.0255181818948
5.752,2683.3329973663026,34.538466120457976,2483.3329973663026,2883.3329973663026
5.7540000000000004,2690.1652240306803,43.610036158454136,2490.1652240306803,2890.1652240306803
5.756,2691.4750274174407,32.447933247129875,2491.4750274174407,2891.4750274174407
5.758,2696.8213660712563,13.456855758420675,2575.9163140165942,2817.7264181259184
5.76,2682.439159418358,19.30191045521276,2509.018374486365,2855.8599443503513
5.7620000000000005,2680.60833088237,21.04923760353803,2491.4884343884064,2869.7282273763335
5.764,2663.8411858162226,54.441108751018426,2463.8411858162226,2863.8411858162226
5.766,2664.249754016736,58.308933877387936,2464.249754016736,2864.249754016736
5.768,2685.221179234555,31.34160545769459,2485.221179234555,2885.221179234555
5.7700000000000005,2684.370568571867,24.60126149191972,2484.370568571867,2884.370568571867
5.772,2694.474454985719,5.135436788382039,2648.3343860595714,2740.614523911867
5.774,2673.2387208319697,27.552750264681244,2473.2387208319697,2873.2387208319697
5.776,2667.63036669719,30.867858312199836,2467.63036669719,2867.63036669719
5.7780000000000005,2657.562651166387,41.460656438608936,2457.562651166387,2857.562651166387
5.78,2661.6108922491603,36.4461927907421,2461.6108922491603,2861.6108922491603
5.782,2691.312059395769,22.522949703976064,2491.312059395769,2891.312059395769
5.784,2722.062293722639,9.714461263665225,2634.7813221605056,2809.3432652847723
5.7860000000000005,2723.302004881134,15.45684302470458,2584.4277801698204,2862.1762295924477
5.788,2682.826720785937,44.303711883167914,2482.826720785937,2882.826720785937
5.79,2659.5674503494156,47.25312036867386,2459.5674503494156,2859.5674503494156
5.792,2640.883310360991,46.94238044664735,2440.883310360991,2840.883310360991
5.7940000000000005,2648.9391456234143,27.41270162257091,2448.9391456234143,2848.9391456234143
5.796,2666.1109420616194,20.944430847396923,2477.9326969113577,2854.289187211881
5.798,2682.4133541333676,22.486890435478387,2482.4133541333676,2882.4133541333676
5.8,2709.1219836979,12.449790610743534,2597.2650530088954,2820.9789143869043
5.8020000000000005,2707.2384456073805,31.980642554013528,2507.2384456073805,2907.2384456073805
5.804,2704.7622295970505,33.3604842898376,2504.7622295970505,2904.7622295970505
5.806,2677.769054501394,40.519817178187175,2477.769054501394,2877.769054501394
5.808,2644.9390030021405,50.51548070669649,2444.9390030021405,2844.9390030021405
5.8100000000000005,2647.867103519581,33.34152429613234,2447.867103519581,2847.867103519581
5.812,2665.8915461484057,10.283633665989093,2573.4967634429836,2758.286328853828
5.814,2686.0887894475013,14.697080373778828,2554.040761323892,2818.1368175711104
5.816,2701.495196322194,14.813660451004413,2568.399737761748,2834.5906548826397
5.8180000000000005,2700.3558779365867,28.757028279204647,2500.3558779365867,2900.3558779365867
5.82,2684.0697639914615,49.852052730106685,2484.0697639914615,2884.0697639914615
5.822,2676.3131653811697,52.19886164868532,2476.3131653811697,2876.3131653811697
5.824,2662.872808495711,52.805815441245805,2462.872808495711,2862.872808495711
5.8260000000000005,2677.4913834188524,18.068028985917106,2515.156583649561,2839.8261831881437
5.828,2690.2653276183546,5.829058398824688,2637.8933157760966,2742.6373394606126
5.83,2676.5366160547846,22.267686388053175,2476.5366160547846,2876.5366160547846
5.832,2673.771781638662,26.155227699171814,2473.771781638662,2873.771781638662
5.8340000000000005,2664.6033660222793,41.12526818153161,2464.6033660222793,2864.6033660222793
5.836,2663.9951043005885,39.58439449963022,2463.9951043005885,2863.9951043005885
5.838,2669.6285229941413,42.824035101008405,2469.6285229941413,2869.6285229941413
5.84,2679.7513122970313,31.809389896944133,2479.7513122970313,2879.7513122970313
5.8420000000000005,2695.909229502221,23.217848434215117,2495.909229502221,2895.909229502221
5.844,2700.698732596701,22.37243075397636,2500.698732596701,2900.698732596701
5.846,2685.42822927668,46.1355438805321,2485.42822927668,2885.42822927668
5.848,2683.2236033856907,54.61966431019311,2483.2236033856907,2883.2236033856907
5.8500000000000005,2683.735114033851,55.016457087011744,2483.735114033851,2883.735114033851
5.852,2688.6765647363686,38.24406212979554,2488.6765647363686,2888.6765647363686
5.854,2685.879922185527,21.096625035768422,2496.334266505063,2875.425577865991
5.856,2670.025664181164,24.462843561881854,2470.025664181164,2870.025664181164
5.8580000000000005,2659.985816601057,36.76383733238547,2459.985816601057,2859.985816601057
5.86,2665.571616918137,38.383589504442305,2465.571616918137,2865.571616918137
5.862,2667.7418181228277,61.576185867117054,2467.7418181228277,2867.7418181228277
5.864,2684.1148038686943,47.9609198600749,2484.1148038686943,2884.1148038686943
5.8660000000000005,2680.8234296402075,43.19623314916966,2480.8234296402075,2880.8234296402075
5.868,2679.520886754126,28.93035266428034,2479.520886754126,2879.520886754126
5.87,2684.7832078803913,13.424283458966213,2564.170806325354,2805.3956094354285
5.872,2671.4274367464095,23.247258165936792,2471.4274367464095,2871.4274367464095
5.8740000000000006,2672.2094330637647,27.89941181579832,2472.2094330637647,2872.2094330637647
5.876,2665.5578306830625,34.228875437529204,2465.5578306830625,2865.5578306830625
5.878,2663.915200570128,40.264311884089906,2463.915200570128,2863.915200570128
5.88,2679.3812125507866,22.10927365865972,2480.7372699701946,2878.0251551313786
5.882000000000001,2687.3552895596304,19.63732032682018,2510.920966494038,2863.7896126252226
5.884,2678.081331159062,38.097077041838716,2478.081331159062,2878.081331159062
5.886,2677.994101914349,42.22899890688706,2477.994101914349,2877.994101914349
5.888,2672.885729260262,42.13804771958375,2472.885729260262,2872.885729260262
5.89,2672.409537952078,15.117102864556418,2536.587757473294,2808.2313184308623
5.892,2667.2172443969134,7.667439965383344,2598.3280295028194,2736.1064592910075
5.894,2651.6532882643396,12.377684570347293,2540.4442046448194,2762.86237188386
5.896,2659.5096130113375,13.545105195260875,2537.811671224742,2781.207554797933
5.898,2668.8141441314274,28.587709554417533,2468.8141441314274,2868.8141441314274
5.9,2661.6693164152966,63.455499084175074,2461.6693164152966,2861.6693164152966
5.902,2667.4230593353095,66.01639261485174,2467.4230593353095,2867.4230593353095
5.904,2663.7650226381847,53.20091618400724,2463.7650226381847,2863.7650226381847
5.906,2671.863040699597,17.928298657815137,2510.78366811895,2832.942413280244
5.908,2667.3442189710217,5.155346511060046,2621.025268283786,2713.6631696582576
5.91,2659.7922203021244,6.794167107699,2598.749050740736,2720.835389863513
5.912,2659.004957530684,14.719578677755036,2526.754790165768,2791.2551248955997
5.914,2648.396849532336,44.99770334486641,2448.396849532336,2848.396849532336
5.916,2646.662284796612,62.491703305273624,2446.662284796612,2846.662284796612
5.918,2660.486450013977,50.43204204459588,2460.486450013977,2860.486450013977
5.92,2673.664377599272,31.191978149587737,2473.664377599272,2873.664377599272
5.922,2674.593986850133,29.0327439116881,2474.593986850133,2874.593986850133
5.924,2673.3247482832676,33.28187943578763,2473.3247482832676,2873.3247482832676
5.926,2670.9400357520526,36.802236117580605,2470.9400357520526,2870.9400357520526
5.928,2660.6807038041543,49.48666326304412,2460.6807038041543,2860.6807038041543
5.93,2656.219030088053,52.83106236530253,2456.219030088053,2856.219030088053
5.932,2646.421674888411,51.43839173677558,2446.421674888411,2846.421674888411
5.934,2656.1733058490217,30.296394654273367,2456.1733058490217,2856.1733058490217
5.936,2662.608251944579,19.014177835625826,2491.7726420321824,2833.4438618569757
5.938,2668.70169265482,13.583122938151872,2546.662175000447,2790.741210309193
5.94,2667.10060059608,20.288120271994664,2484.81907201227,2849.3821291798895
5.942,2658.666932774385,44.144743626079915,2458.666932774385,2858.666932774385
5.944,2651.484970217366,64.32836275612362,2451.484970217366,2851.484970217366
5.946,2651.8549702830624,69.81556051340209,2451.8549702830624,2851.8549702830624
5.948,2651.5229427189333,67.4157187053356,2451.5229427189333,2851.5229427189333
5.95,2665.275418241941,32.62023082270118,2465.275418241941,2865.275418241941
5.952,2671.831895770155,5.790703945884333,2619.8044850154415,2723.8593065248683
5.954,2664.2914472746247,5.203638926165131,2617.538606452357,2711.0442880968926
5.956,2653.0101110906025,16.664087317197858,2503.2892267548623,2802.730995426343
5.958,2642.757366167085,43.466762056043294,2442.757366167085,2842.757366167085
5.96,2638.7602465581817,61.23694493092177,2438.7602465581817,2838.7602465581817
5.962,2661.738439767968,52.624471166336825,2461.738439767968,2861.738439767968
5.964,2671.4896352490264,48.87348434856881,2471.4896352490264,2871.4896352490264
5.966,2682.538945155232,37.59649553696719,2482.538945155232,2882.538945155232
5.968,2683.4702229425393,17.126476710661937,2529.594934733419,2837.3455111516596
5.97,2658.951425806301,27.614328276053367,2458.951425806301,2858.951425806301
5.972,2641.8128784108794,29.148603022392486,2441.8128784108794,2841.8128784108794
5.974,2638.7630203714393,32.944988613174516,2438.7630203714393,2838.7630203714393
5.976,2642.7131412063836,46.750022948417936,2442.7131412063836,2842.7131412063836
5.978,2652.5690250033203,56.430144779342726,2452.5690250033203,2852.5690250033203
5.98,2653.354299891097,63.11421363325224,2453.354299891097,2853.354299891097
5.982,2671.7797853546,43.78799775440521,2471.7797853546,2871.7797853546
5.984,2669.4328355256202,44.26532712154744,2469.4328355256202,2869.4328355256202
5.986,2672.3520789403938,20.629401846094122,2487.0042570691667,2857.699900811621
5.988,2662.863102075711,17.25937294457288,2507.7937885781193,2817.932415573303
5.99,2655.1570774822767,25.25685189990174,2455.1570774822767,2855.1570774822767
5.992,2647.9134756198637,34.09537096608259,2447.9134756198637,2847.9134756198637
5.994,2640.2624295981313,43.162072286328375,2440.2624295981313,2840.2624295981313
5.996,2638.5400399670075,47.93649676438571,2438.5400399670075,2838.5400399670075
5.998,2642.5134817691987,56.58624847879376,2442.5134817691987,2842.5134817691987
6.0,2653.003879127145,56.57103385620027,2453.003879127145,2853.003879127145
6.002,2668.056703094803,50.45171801035848,2468.056703094803,2868.056703094803
6.0040000000000004,2666.924914797964,48.35918679359913,2466.924914797964,2866.924914797964
6.006,2656.5553944350686,35.061089647181355,2456.5553944350686,2856.5553944350686
6.008,2650.615977949344,15.608465802124977,2510.3794766315345,2790.8524792671537
6.01,2642.724152307011,18.432750747085812,2477.112457525155,2808.335847088867
6.0120000000000005,2633.7260533846775,45.11511461020987,2433.7260533846775,2833.7260533846775
6.014,2642.086953187207,58.693350139325126,2442.086953187207,2842.086953187207
6.016,2648.333016612519,62.241611498237084,2448.333016612519,2848.333016612519
6.018,2658.876766779372,54.12408751366839,2458.876766779372,2858.876766779372
6.0200000000000005,2656.5774179554455,47.51510882306803,2456.5774179554455,2856.5774179554455
6.022,2660.416950833468,39.91690612649101,2460.416950833468,2860.416950833468
6.024,2657.7812891183785,35.7723950195717,2457.7812891183785,2857.7812891183785
6.026,2644.1413573807686,50.22492427912514,2444.1413573807686,2844.1413573807686
6.0280000000000005,2625.5329325098837,64.70691093519439,2425.5329325098837,2825.5329325098837
6.03,2636.865200582615,49.55043488449845,2436.865200582615,2836.865200582615
6.032,2661.6572619055773,23.233173660218664,2461.6572619055773,2861.6572619055773
6.034,2669.1053158621817,17.644979720885,2510.5714629357954,2827.639168788568
6.0360000000000005,2665.8423130222395,18.149899271964713,2502.7719379169253,2828.912688127554
6.038,2648.207627726725,29.036433355598835,2448.207627726725,2848.207627726725
6.04,2634.1064634325094,37.17406960767432,2434.1064634325094,2834.1064634325094
6.042,2638.4398470271108,53.29797035335824,2438.4398470271108,2838.4398470271108
6.0440000000000005,2655.6630001635194,47.13251103250067,2455.6630001635194,2855.6630001635194
6.046,2665.919655014479,50.20304136831786,2465.919655014479,2865.919655014479
6.048,2655.491478904677,49.050369957302934,2455.491478904677,2855.491478904677
6.05,2657.4701489742815,26.516875543937605,2457.4701489742815,2857.4701489742815
6.0520000000000005,2652.3662702863544,11.91458655798312,2545.3179572284316,2759.414583344277
6.054,2632.706419884352,29.97521027841274,2432.706419884352,2832.706419884352
6.056,2631.6335712662312,43.17116899850294,2431.6335712662312,2831.6335712662312
6.058,2638.9070083009556,43.54349995936313,2438.9070083009556,2838.9070083009556
6.0600000000000005,2637.803039992121,55.81634427464048,2437.803039992121,2837.803039992121
6.062,2653.0282125671465,43.20105900097616,2453.0282125671465,2853.0282125671465
6.064,2665.838287933488,40.135725551996444,2465.838287933488,2865.838287933488
6.066,2685.473863546426,13.647854592886512,2562.852755049008,2808.094972043844
6.0680000000000005,2669.3782604939793,25.965586920996106,2469.3782604939793,2869.3782604939793
6.07,2645.6498457172966,47.75113235300247,2445.6498457172966,2845.6498457172966
6.072,2631.903399209815,46.46261575605709,2431.903399209815,2831.903399209815
6.074,2624.881127734384,50.18465837385261,2424.881127734384,2824.881127734384
6.0760000000000005,2624.671812607784,62.060020666520636,2424.671812607784,2824.671812607784
6.078,2660.812292117501,41.844840783300505,2460.812292117501,2860.812292117501
6.08,2672.5291430997268,33.11958661922237,2472.5291430997268,2872.5291430997268
6.082,2665.895559244951,42.27637240782975,2465.895559244951,2865.895559244951
6.0840000000000005,2659.6462526555806,36.281092360484834,2459.6462526555806,2859.6462526555806
6.086,2637.790708370002,48.362459995475795,2437.790708370002,2837.790708370002
6.088,2623.3296719736445,54.49297633347984,2423.3296719736445,2823.3296719736445
6.09,2628.4267598559245,46.595019700645366,2428.4267598559245,2828.4267598559245
6.0920000000000005,2649.9414221860434,21.79746424736368,2454.098976015955,2845.7838683561317
6.094,2662.0161177388754,5.037170116276752,2616.758939832697,2707.273295645054
6.096,2640.2946510267866,28.805908939323754,2440.2946510267866,2840.2946510267866
6.098,2631.1787469584388,46.443046045444135,2431.1787469584388,2831.1787469584388
6.1000000000000005,2630.804066538774,52.016084087249446,2430.804066538774,2830.804066538774
6.102,2637.8370108091444,58.412098940817515,2437.8370108091444,2837.8370108091444
6.104,2654.447653452002,50.18276196047612,2454.447653452002,2854.447653452002
6.106,2668.710698967314,38.066765801616455,2468.710698967314,2868.710698967314
6.1080000000000005,2657.9535275455655,39.362081436076906,2457.9535275455655,2857.9535275455655
6.11,2659.1967859588676,19.83382101291881,2480.9969742748317,2837.3965976429035
6.112,2636.4920384664724,34.07290767617816,2436.4920384664724,2836.4920384664724
6.114,2615.1550414584153,49.47318181400325,2415.1550414584153,2815.1550414584153
6.1160000000000005,2612.844099685617,49.2604365873179,2412.844099685617,2812.844099685617
6.118,2621.746921890748,50.25013788715091,2421.746921890748,2821.746921890748
6.12,2653.674809508087,20.60671150395559,2468.5308522726,2838.818766743574
6.122,2664.9251913425223,34.38398984386731,2464.9251913425223,2864.9251913425223
6.1240000000000006,2666.3463252444867,49.61523024225296,2466.3463252444867,2866.3463252444867
6.126,2660.0315120823275,60.545742225851,2460.0315120823275,2860.0315120823275
6.128,2639.3955063659305,64.49773971812179,2439.3955063659305,2839.3955063659305
6.13,2624.867331660069,45.274845647214775,2424.867331660069,2824.867331660069
6.132000000000001,2630.3655015006116,7.329739587312055,2564.5104041242025,2696.2205988770206
6.134,2633.8712586002966,5.124843727728518,2587.8263645480365,2679.916152652557
6.136,2648.089018066697,12.401692261920255,2536.6642338963607,2759.5138022370334
6.138,2667.0952257076933,28.573104744129996,2467.0952257076933,2867.0952257076933
6.140000000000001,2656.7925667016516,69.86420009899301,2456.7925667016516,2856.7925667016516
6.142,2648.4964186826583,83.08472829775675,2448.4964186826583,2848.4964186826583
6.144,2635.7909869810464,76.96440810337643,2435.7909869810464,2835.7909869810464
6.146,2637.109873219928,50.40560168662556,2437.109873219928,2837.109873219928
6.148,2640.9146658629843,14.396270781190616,2511.5693046998695,2770.260027026099
6.15,2626.3570996877015,19.92526435043593,2447.3357022126725,2805.3784971627306
6.152,2630.195656426302,15.55763227982342,2490.4158761858616,2769.975436666742
6.154,2632.9246198815126,31.04393725215116,2432.9246198815126,2832.9246198815126
6.156,2635.4665422007183,55.20688830594158,2435.4665422007183,2835.4665422007183
6.158,2648.792188646855,60.12350195523735,2448.792188646855,2848.792188646855
6.16,2639.852405710214,66.26221272901509,2439.852405710214,2839.852405710214
6.162,2642.1117024814316,47.819218676654685,2442.1117024814316,2842.1117024814316
6.164,2647.072030280906,32.17341183155597,2447.072030280906,2847.072030280906
6.166,2653.585074266616,15.659280665054133,2512.892019519247,2794.2781290139856
6.168,2643.3312493741782,28.13386724159471,2443.3312493741782,2843.3312493741782
6.17,2635.430233109446,35.40987306469263,2435.430233109446,2835.430233109446
6.172,2635.643635588036,37.87310689689718,2435.643635588036,2835.643635588036
6.174,2639.553586625907,33.46562657899378,2439.553586625907,2839.553586625907
6.176,2630.515542871368,53.14647179164751,2430.515542871368,2830.515542871368
6.178,2640.5904963379226,47.59214757162275,2440.5904963379226,2840.5904963379226
6.18,2649.6961476130346,31.73200475698271,2449.6961476130346,2849.6961476130346
6.182,2654.130342817387,40.84385550453667,2454.130342817387,2854.130342817387
6.184,2652.492241705656,43.59068460206074,2452.492241705656,2852.492241705656
6.186,2646.5113439126144,46.31476827933126,2446.5113439126144,2846.5113439126144
6.188,2632.302437071866,45.6784578334748,2432.302437071866,2832.302437071866
6.19,2625.383087524788,39.11588773888318,2425.383087524788,2825.383087524788
6.192,2617.861308544781,43.60860323136478,2417.861308544781,2817.861308544781
6.194,2618.0962990757644,44.43265168108053,2418.0962990757644,2818.0962990757644
6.196,2625.457387579605,48.636326804536914,2425.457387579605,2825.457387579605
6.198,2646.0862863082866,40.279679937979004,2446.0862863082866,2846.0862863082866
6.2,2654.8573995700363,44.06286681279434,2454.8573995700363,2854.8573995700363
6.202,2648.8246036769865,57.082693093257284,2448.8246036769865,2848.8246036769865
6.204,2634.9609446924596,64.2223558466593,2434.9609446924596,2834.9609446924596
6.206,2632.114063690582,49.93997703450018,2432.114063690582,2832.114063690582
6.208,2627.5375893345345,24.08349510963079,2427.5375893345345,2827.5375893345345
6.21,2616.5221023774448,21.33647837676115,2424.821449928136,2808.2227548267533
6.212,2619.6703201728633,23.07997787403743,2419.6703201728633,2819.6703201728633
6.214,2627.7147305781255,31.417407455989917,2427.7147305781255,2827.7147305781255
6.216,2638.914690792711,29.477668973703587,2438.914690792711,2838.914690792711
6.218,2638.2714233884935,50.06747902628877,2438.2714233884935,2838.2714233884935
6.22,2640.5217023898413,51.56531376747809,2440.5217023898413,2840.5217023898413
6.222,2647.489567608226,41.26810192682727,2447.489567608226,2847.489567608226
6.224,2648.7430458636045,18.96757872828427,2478.326112319594,2819.159979407615
6.226,2652.460210528768,5.011418751317666,2607.4343994572164,2697.48602160032
6.228,2642.6868714717557,7.149301775646283,2578.4529435129075,2706.920799430604
6.23,2627.9477450607465,33.567077996412685,2427.9477450607465,2827.9477450607465
6.232,2621.186027387628,52.495238499013,2421.186027387628,2821.186027387628
6.234,2626.5937659388346,51.92334619507925,2426.5937659388346,2826.5937659388346
6.236,2631.8345344473455,55.134160808356924,2431.8345344473455,2831.8345344473455
6.238,2647.2066587003783,36.24629178260577,2447.2066587003783,2847.2066587003783
6.24,2660.883287419565,5.512365362648456,2611.3566496165045,2710.4099252226256
6.242,2666.2998491482554,19.999681519366433,2486.6098399377047,2845.989858358806
6.244,2654.893471113613,13.490998734934916,2533.6816565858394,2776.1052856413867
6.246,2630.7684148149747,27.54001846536186,2430.7684148149747,2830.7684148149747
6.248,2628.644367063403,44.60253686825479,2428.644367063403,2828.644367063403
6.25,2627.518622285139,60.48986320578945,2427.518622285139,2827.518622285139
6.252,2619.359337457934,62.80385997008797,2419.359337457934,2819.359337457934
6.2540000000000004,2633.337293003815,25.23841843279874,2433.337293003815,2833.337293003815
6.256,2650.9398175475,6.120185188704422,2595.952135275477,2705.927499819523
6.258,2661.0238490035,5.1641676832502235,2614.625643228598,2707.4220547784016
6.26,2651.379456888095,33.54168911937006,2451.379456888095,2851.379456888095
6.2620000000000005,2633.7593645963416,62.15917336117485,2433.7593645963416,2833.7593645963416
6.264,2622.1424170008104,60.449075946111385,2422.1424170008104,2822.1424170008104
6.266,2616.527502083578,60.50239803956174,2416.527502083578,2816.527502083578
6.268,2624.277433140269,45.39659518031876,2424.277433140269,2824.277433140269
6.2700000000000005,2645.9767149521203,14.99114975835833,2511.2865782343088,2780.666851669932
6.272,2646.122050145388,10.256032549858551,2553.975253629492,2738.2688466612844
6.274,2644.116086363686,13.042791023217017,2526.931258354115,2761.300914373257
6.276,2640.402997065422,22.653043452860942,2440.402997065422,2840.402997065422
6.2780000000000005,2617.115235086094,64.47841021331409,2417.115235086094,2817.115235086094
6.28,2618.5062800311434,65.5715204152516,2418.5062800311434,2818.5062800311434
6.282,2628.4947224677244,60.15548124765933,2428.4947224677244,2828.4947224677244
6.284,2634.9104614088365,57.79380700703884,2434.9104614088365,2834.9104614088365
6.2860000000000005,2640.267738309035,53.72474337999694,2440.267738309035,2840.267738309035
6.288,2637.2226351111963,52.10965634009154,2437.2226351111963,2837.2226351111963
6.29,2629.3455628511683,38.28716809446875,2429.3455628511683,2829.3455628511683
6.292,2618.574184836506,28.452982331005757,2418.574184836506,2818.574184836506
6.2940000000000005,2613.538140650838,29.00817064469856,2413.538140650838,2813.538140650838
6.296,2615.705028064549,37.46775674205187,2415.705028064549,2815.705028064549
6.298,2614.8884546577538,62.12094293420267,2414.8884546577538,2814.8884546577538
6.3,2622.0221683871614,66.47176977712063,2422.0221683871614,2822.0221683871614
6.3020000000000005,2657.633314415063,36.639441727919696,2457.633314415063,2857.633314415063
6.304,2663.880840541752,26.276342151789557,2463.880840541752,2863.880840541752
6.306,2654.5191763590356,26.22878379772506,2454.5191763590356,2854.5191763590356
6.308,2629.328544895055,31.502148412333455,2429.328544895055,2829.328544895055
6.3100000000000005,2603.6430743971614,47.28861121091501,2403.6430743971614,2803.6430743971614
6.312,2610.794474788566,38.82880217411573,2410.794474788566,2810.794474788566
6.314,2608.1862596481674,62.3933652577655,2408.1862596481674,2808.1862596481674
6.316,2625.9224908345677,61.33497771413841,2425.9224908345677,2825.9224908345677
6.3180000000000005,2657.328052988243,33.952246189619174,2457.328052988243,2857.328052988243
6.32,2662.863694113681,24.375841506004548,2462.863694113681,2862.863694113681
6.322,2651.3448999906677,25.44718834545918,2451.3448999906677,2851.3448999906677
6.324,2622.697231268721,33.31977182205912,2422.697231268721,2822.697231268721
6.3260000000000005,2599.8538629261748,49.637650922044905,2399.8538629261748,2799.8538629261748
6.328,2599.9724941907275,43.44844218110629,2399.9724941907275,2799.9724941907275
6.33,2612.719467454628,41.448903686390764,2412.719467454628,2812.719467454628
6.332,2621.9848229092972,46.60674866776814,2421.9848229092972,2821.9848229092972
6.3340000000000005,2646.1983278754233,27.71568647241927,2446.1983278754233,2846.1983278754233
6.336,2638.8982160454025,39.41675857651456,2438.8982160454025,2838.8982160454025
6.338,2641.869252077184,34.44916843062517,2441.869252077184,2841.869252077184
6.34,2632.0915060333646,41.06748734722564,2432.0915060333646,2832.0915060333646
6.3420000000000005,2621.27446073766,49.11155087985226,2421.27446073766,2821.27446073766
6.344,2621.1322649634913,37.75280490751553,2421.1322649634913,2821.1322649634913
6.346,2625.9764786923142,33.32720214752254,2425.9764786923142,2825.9764786923142
6.348,2652.424503937713,10.809685605491119,2555.3033320764025,2749.5456757990232
6.3500000000000005,2650.8547151251887,28.75896751284319,2450.8547151251887,2850.8547151251887
6.352,2637.0320840071017,41.27289278572147,2437.0320840071017,2837.0320840071017
6.354,2620.7713318614433,28.179115968525213,2420.7713318614433,2820.7713318614433
6.356,2604.0560890695033,27.646529862990754,2404.0560890695033,2804.0560890695033
6.3580000000000005,2599.826271304205,32.3660421479105,2399.826271304205,2799.826271304205
6.36,2618.0011820379586,25.77639558928906,2418.0011820379586,2818.0011820379586
6.362,2634.2628968984627,41.47833054310195,2434.2628968984627,2834.2628968984627
6.364,2645.457995164543,52.39119661192429,2445.457995164543,2845.457995164543
6.3660000000000005,2661.813631718198,36.2341988242155,2461.813631718198,2861.813631718198
6.368,2644.3607734266634,36.95704407537072,2444.3607734266634,2844.3607734266634
6.37,2616.660521157821,36.09303179817602,2416.660521157821,2816.660521157821
6.372,2602.7071918989795,19.307376796982343,2429.237293834761,2776.177089963198
6.3740000000000006,2610.3714632192095,9.079122161204635,2528.798787014801,2691.9441394236183
6.376,2616.7269849540507,6.473746059088052,2558.5626842946695,2674.891285613432
6.378,2630.781363358642,24.979721222582253,2430.781363358642,2830.781363358642
6.38,2647.7626785665634,28.305144443787572,2447.7626785665634,2847.7626785665634
6.382000000000001,2655.9511772771493,32.144924225191225,2455.9511772771493,2855.9511772771493
6.384,2641.354064550037,48.82033738217624,2441.354064550037,2841.354064550037
6.386,2616.351876376003,58.78639455022297,2416.351876376003,2816.351876376003
6.388,2609.5788300285203,37.98005366901559,2409.5788300285203,2809.5788300285203
6.390000000000001,2614.7774078284783,11.21987264030539,2513.9708516778005,2715.583963979156
6.392,2618.196976582727,16.098950515992758,2473.5536449527854,2762.840308212669
6.394,2620.5308264990117,46.53218874925719,2420.5308264990117,2820.5308264990117
6.396,2634.00869780118,54.84867673922687,2434.00869780118,2834.00869780118
6.398000000000001,2637.3552539746643,53.85626317189412,2437.3552539746643,2837.3552539746643
6.4,2616.977414687472,61.778545683412275,2416.977414687472,2816.977414687472
6.402,2617.1112514794354,49.479093860739475,2417.1112514794354,2817.1112514794354
6.404,2618.6710134246478,22.961122890704473,2418.6710134246478,2818.6710134246478
6.406,2618.1941653032573,12.033048078226036,2510.0815177136606,2726.306812892854
6.408,2617.063540198851,21.37008773524601,2425.0609196442074,2809.066160753495
6.41,2615.958790628075,42.71248958486166,2415.958790628075,2815.958790628075
6.412,2616.815812709817,63.91979760635373,2416.815812709817,2816.815812709817
6.414,2620.845965060822,74.8808839337639,2420.845965060822,2820.845965060822
6.416,2630.2225573247742,55.29395450615692,2430.2225573247742,2830.2225573247742
6.418,2619.116626918724,38.45667429312168,2419.116626918724,2819.116626918724
6.42,2608.575577026999,19.190937210073397,2436.1518471442027,2780.999306909795
6.422,2610.8016969160008,8.970042081879125,2530.209066340804,2691.3943274911976
6.424,2615.415305814915,16.151090942777195,2470.303511036694,2760.527100593136
6.426,2615.224366203518,46.89867555397128,2415.224366203518,2815.224366203518
6.428,2602.0695103586404,92.3847219233099,2402.0695103586404,2802.0695103586404
